# TÃ­o Pepe System Log
# This file contains system-wide logs and events
# Format: [TIMESTAMP] [LEVEL] [MODULE] Message

[2024-01-01 00:00:00] [INFO] [System] Logging system initialized2025-03-09 01:18:43,986 - __main__ - INFO - Initializing Tío Pepe system...
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:09:02,671 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:09:02] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:09:03,050 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:09:03,051 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:09:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:09:03,052 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:09:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:09:03,053 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:09:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:09:03,059 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:09:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:09:03,066 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:09:03,066 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:09:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:09:03,376 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:09:03,377 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:09:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:09:32,660 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:09:32] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:09:32,669 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:09:32,671 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:09:32] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:10:02,664 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:10:02] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:10:02,672 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:10:02,673 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:10:02] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:10:03,056 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:10:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:10:03,056 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:10:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:10:03,057 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:10:03,059 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:10:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:10:03,063 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:10:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:10:03,070 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:10:03,071 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:10:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:10:03,380 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:10:03,382 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:10:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:10:32,659 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:10:32] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:10:32,667 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:10:32,668 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:10:32] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:11:02,658 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:11:02] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:11:02,667 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:11:02,668 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:11:02] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:11:03,049 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:11:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:11:03,050 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:11:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:11:03,050 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:11:03,053 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:11:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:11:03,057 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:11:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:11:03,064 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:11:03,065 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:11:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:11:03,359 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:11:03,361 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:11:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:11:32,672 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:11:32] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:11:32,680 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:11:32,681 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:11:32] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:12:02,649 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:12:02] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:12:02,657 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:12:02,660 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:12:02] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:12:03,055 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:12:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:12:03,056 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:12:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:12:03,056 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:12:03,059 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:12:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:12:03,063 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:12:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:12:03,070 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:12:03,072 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:12:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:12:03,378 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:12:03,379 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:12:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:12:32,655 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:12:32] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:12:32,663 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:12:32,665 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:12:32] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:13:02,650 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:13:02] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:13:02,658 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:13:02,660 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:13:02] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:13:03,056 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:13:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:13:03,056 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:13:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:13:03,057 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:13:03,059 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:13:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:13:03,062 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:13:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:13:03,070 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:13:03,072 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:13:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:13:03,380 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:13:03,382 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:13:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:13:32,659 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:13:32] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:13:32,667 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:13:32,669 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:13:32] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:14:02,654 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:14:02] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:14:02,663 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:14:02,665 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:14:02] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:14:03,042 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:14:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:14:03,042 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:14:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:14:03,043 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:14:03,045 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:14:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:14:03,049 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:14:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:14:03,056 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:14:03,057 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:14:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:14:03,355 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:14:03,356 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:14:03] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:14:32,660 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:14:32] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:14:32,667 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:14:32,668 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:14:32] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:15:02,653 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:15:02] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:15:02,662 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
  File "F:\ser\.venv\lib\site-packages\flask\app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
  File "f:\ser\web\web_server.py", line 80, in get_agents
    agents = orchestrator.get_agent_status()
AttributeError: 'Orchestrator' object has no attribute 'get_agent_status'

2025-03-09 03:15:02,663 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:15:02] "[35m[1mGET /api/agents HTTP/1.1[0m" 500 -
2025-03-09 03:15:03,048 - werkzeug - INFO - 127.0.0.1 - - [09/Mar/2025 03:15:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:15:03,049 - werkzeug - INFO - 192.168.0.5 - - [09/Mar/2025 03:15:03] "GET /api/tasks HTTP/1.1" 200 -
2025-03-09 03:15:03,050 - web.web_server - ERROR - Error: 'Orchestrator' object has no attribute 'get_agent_status'
Traceback (most recent call last):
